f_frame_counter_left_camera,CAN_S_Gaze_ROI,MS_S_Gaze_ROI_X_Raw,MS_S_Gaze_ROI_Y_Raw,MS_S_Head_rot_X,MS_S_Head_rot_Y,MS_S_Head_rot_Z,HSVL_MS_S_Head_Pos_Veh_X,HSVL_MS_S_Head_Pos_Veh_Y,HSVL_MS_S_Head_Pos_Veh_Z,MS_S_Gaze_LE_Center_X,MS_S_Gaze_LE_Center_Y,MS_S_Gaze_LE_Center_Z,MS_S_Gaze_LE_VA_rot_X,MS_S_Gaze_LE_VA_rot_Y,MS_S_Gaze_LE_VA_rot_Z,MS_S_Gaze_RE_Center_X,MS_S_Gaze_RE_Center_Y,MS_S_Gaze_RE_Center_Z,MS_S_Gaze_RE_VA_rot_X,MS_S_Gaze_RE_VA_rot_Y,MS_S_Gaze_RE_VA_rot_Z,MS_S_Gaze_rot_X,MS_S_Gaze_rot_Y,MS_S_Gaze_rot_Z,headDir_X_L,headDir_Y_L,headDir_Z_L,headDir_X_R,headDir_Y_R,headDir_Z_R,headDir_X_mid,headDir_Y_mid,headDir_Z_mid,Rot_headDir_X_mid,Rot_headDir_Y_mid,Rot_headDir_Z_mid,roi_idx_h,roi_name_h,roi_X,roi_Y,intersect_x_h,intersect_y_h,intersect_z_h
46096.0000,7.0000,50.0000,50.0000,-0.9000,-9.4000,7.5000,1500.0000,-431.0000,855.0000,1501.0000,-461.0000,859.0000,0.0000,-13.4000,17.7000,1492.0000,-400.0000,860.0000,0.0000,-13.4000,17.7000,0.0000,-13.4056,17.6695,0.9034,0.4235,0.0678,0.9034,0.4235,0.0678,0.9036,0.4230,0.0679,0.0000,-3.8932,25.0854,3, /Windshield  Driver ,12,46,956.4926,-685.4291,814.1603
46097.0000,7.0000,50.0000,50.0000,-1.0000,-9.8000,6.8000,1500.0000,-430.0000,856.0000,1501.0000,-460.0000,859.0000,0.0000,-10.9000,11.7000,1493.0000,-399.0000,860.0000,0.0000,-10.9000,11.7000,0.0000,-10.9496,11.6803,0.9487,0.3156,0.0179,0.9487,0.3156,0.0179,0.9488,0.3153,0.0187,0.0000,-1.0742,18.3818,3, /Windshield  Driver ,23,37,1010.0131,-592.8239,846.3188
46098.0000,7.0000,50.0000,50.0000,-1.0000,-10.2000,5.9000,1501.0000,-429.0000,856.0000,1501.0000,-459.0000,859.0000,0.0000,-9.4000,7.4000,1494.0000,-398.0000,860.0000,0.0000,-9.4000,7.4000,0.0000,-9.4131,7.3594,0.9734,0.2284,-0.0148,0.9734,0.2284,-0.0148,0.9736,0.2278,-0.0146,0.0000,0.8358,13.1665,3, /Windshield  Driver ,29,32,1037.6780,-537.3853,862.9416
46099.0000,7.0000,50.0000,50.0000,-1.0000,-10.5000,5.0000,1501.0000,-428.0000,857.0000,1500.0000,-459.0000,859.0000,0.0000,-8.9000,5.1000,1494.0000,-398.0000,860.0000,0.0000,-8.9000,5.1000,0.0000,-8.8948,5.1143,0.9844,0.1739,-0.0285,0.9844,0.1739,-0.0285,0.9843,0.1741,-0.0286,0.0000,1.6384,10.0324,3, /Windshield  Driver ,32,30,1049.6108,-507.8549,870.1116
46100.0000,7.0000,50.0000,50.0000,-0.9000,-10.8000,4.1000,1501.0000,-428.0000,857.0000,1500.0000,-458.0000,859.0000,0.0000,-8.7000,3.8000,1495.0000,-397.0000,860.0000,0.0000,-8.7000,3.8000,0.0000,-8.7033,3.7831,0.9900,0.1361,-0.0370,0.9900,0.1361,-0.0370,0.9900,0.1359,-0.0370,0.0000,2.1185,7.8132,3, /Windshield  Driver ,34,29,1055.4753,-489.1336,873.6353
46101.0000,7.0000,50.0000,50.0000,-0.7000,-10.9000,3.4000,1501.0000,-427.0000,857.0000,1500.0000,-458.0000,859.0000,0.0000,-8.7000,3.0000,1495.0000,-397.0000,860.0000,0.0000,-8.7000,3.0000,0.0000,-8.6519,2.9683,0.9931,0.1104,-0.0386,0.9931,0.1104,-0.0386,0.9932,0.1098,-0.0395,0.0000,2.2630,6.3095,3, /Windshield  Driver ,35,29,1057.1583,-476.0753,874.6467
46102.0000,7.0000,50.0000,50.0000,-0.6000,-11.0000,2.8000,1501.0000,-427.0000,857.0000,1500.0000,-457.0000,859.0000,0.0000,-8.7000,2.5000,1495.0000,-396.0000,861.0000,0.0000,-8.7000,2.5000,0.0000,-8.6890,2.4666,0.9950,0.0914,-0.0403,0.9950,0.0914,-0.0403,0.9950,0.0909,-0.0405,0.0000,2.3212,5.2173,3, /Windshield  Driver ,36,28,1057.8114,-467.4686,875.0391
46103.0000,7.0000,50.0000,50.0000,-0.5000,-11.1000,2.2000,1501.0000,-426.0000,858.0000,1500.0000,-457.0000,859.0000,0.0000,-8.8000,2.2000,1496.0000,-396.0000,861.0000,0.0000,-8.8000,2.2000,0.0000,-8.7694,2.1984,0.9963,0.0760,-0.0402,0.9963,0.0760,-0.0402,0.9963,0.0759,-0.0408,0.0000,2.3369,4.3590,3, /Windshield  Driver ,37,28,1059.5251,-459.6522,876.0688
46104.0000,7.0000,50.0000,50.0000,-0.3000,-11.2000,1.7000,1501.0000,-426.0000,858.0000,1499.0000,-457.0000,859.0000,0.0000,-8.8000,1.9000,1496.0000,-395.0000,861.0000,0.0000,-8.8000,1.9000,0.0000,-8.8062,1.9403,0.9972,0.0622,-0.0419,0.9972,0.0622,-0.0419,0.9971,0.0629,-0.0418,0.0000,2.3976,3.6094,3, /Windshield  Driver ,38,28,1060.2299,-453.8034,876.4922
46105.0000,7.0000,50.0000,50.0000,-0.3000,-11.2000,1.3000,1502.0000,-426.0000,858.0000,1500.0000,-456.0000,859.0000,0.0000,-8.8000,1.4000,1496.0000,-395.0000,861.0000,0.0000,-8.8000,1.4000,0.0000,-8.8155,1.4348,0.9980,0.0467,-0.0419,0.9980,0.0467,-0.0419,0.9980,0.0473,-0.0416,0.0000,2.3867,2.7112,3, /Windshield  Driver ,39,28,1060.1391,-446.9241,876.4377
46106.0000,7.0000,50.0000,50.0000,-0.2000,-11.4000,1.1000,1501.0000,-426.0000,858.0000,1499.0000,-456.0000,859.0000,0.0000,-8.8000,0.7000,1496.0000,-394.0000,861.0000,0.0000,-8.8000,0.7000,0.0000,-8.7945,0.6928,0.9985,0.0310,-0.0454,0.9985,0.0310,-0.0454,0.9985,0.0309,-0.0455,0.0000,2.6071,1.7722,3, /Windshield  Driver ,40,28,1062.6855,-439.5617,877.9677
46107.0000,7.0000,50.0000,50.0000,-0.1000,-11.5000,0.8000,1501.0000,-425.0000,857.0000,1499.0000,-456.0000,859.0000,0.0000,-8.8000,0.0000,1496.0000,-394.0000,860.0000,0.0000,-8.8000,0.0000,0.0000,-8.7927,-0.0236,0.9988,0.0137,-0.0471,0.9988,0.0137,-0.0471,0.9988,0.0133,-0.0472,0.0000,2.7082,0.7612,3, /Windshield  Driver ,41,28,1062.3261,-430.8284,877.7518
46108.0000,7.0000,50.0000,50.0000,0.0000,-11.5000,0.6000,1501.0000,-425.0000,857.0000,1499.0000,-456.0000,859.0000,0.0000,-8.8000,-0.5000,1496.0000,-394.0000,860.0000,0.0000,-8.8000,-0.5000,0.0000,-8.8161,-0.4976,0.9989,0.0015,-0.0471,0.9989,0.0015,-0.0471,0.9989,0.0016,-0.0468,0.0000,2.6844,0.0910,3, /Windshield  Driver ,41,28,1062.0419,-425.6974,877.5810
46109.0000,7.0000,50.0000,50.0000,0.1000,-11.6000,0.5000,1501.0000,-425.0000,857.0000,1499.0000,-456.0000,859.0000,0.0000,-8.9000,-0.7000,1496.0000,-394.0000,860.0000,0.0000,-8.9000,-0.7000,0.0000,-8.8926,-0.7458,0.9989,-0.0037,-0.0471,0.9989,-0.0037,-0.0471,0.9989,-0.0045,-0.0472,-0.0000,2.7078,-0.2554,3, /Windshield  Driver ,41,28,1062.3189,-423.0442,877.7474
46110.0000,7.0000,50.0000,50.0000,0.2000,-11.6000,0.4000,1501.0000,-425.0000,857.0000,1499.0000,-455.0000,859.0000,0.0000,-8.9000,-0.9000,1496.0000,-394.0000,860.0000,0.0000,-8.9000,-0.9000,0.0000,-8.9189,-0.9005,0.9989,-0.0089,-0.0471,0.9989,-0.0089,-0.0471,0.9989,-0.0089,-0.0468,-0.0000,2.6813,-0.5083,3, /Windshield  Driver ,42,28,1062.0060,-421.1055,877.5594
46111.0000,7.0000,50.0000,50.0000,0.3000,-11.7000,0.2000,1501.0000,-425.0000,857.0000,1498.0000,-456.0000,859.0000,0.0000,-8.8000,-1.1000,1496.0000,-394.0000,860.0000,0.0000,-8.8000,-1.1000,0.0000,-8.8478,-1.0514,0.9986,-0.0158,-0.0506,0.9986,-0.0158,-0.0506,0.9986,-0.0149,-0.0498,-0.0000,2.8523,-0.8553,3, /Windshield  Driver ,42,27,1064.0267,-418.4763,878.7736
46112.0000,3.0000,14.0000,78.0000,0.4000,-11.7000,0.0000,1501.0000,-425.0000,857.0000,1498.0000,-455.0000,859.0000,0.0000,-8.7000,-1.2000,1496.0000,-394.0000,861.0000,0.0000,-8.7000,-1.2000,0.0000,-8.7447,-1.1733,0.9984,-0.0209,-0.0523,0.9984,-0.0209,-0.0523,0.9985,-0.0204,-0.0516,-0.0000,2.9553,-1.1733,3, /Windshield  Driver ,42,27,1065.2371,-416.0753,879.5009
46113.0000,3.0000,14.0000,78.0000,0.5000,-11.7000,-0.1000,1500.0000,-425.0000,857.0000,1498.0000,-455.0000,859.0000,0.0000,-8.6000,-1.2000,1496.0000,-394.0000,861.0000,0.0000,-8.6000,-1.2000,0.0000,-8.6192,-1.2404,0.9983,-0.0226,-0.0541,0.9983,-0.0226,-0.0541,0.9983,-0.0233,-0.0537,-0.0000,3.0808,-1.3385,3, /Windshield  Driver ,42,27,1066.6196,-414.8740,880.3315
46114.0000,3.0000,14.0000,78.0000,0.6000,-11.6000,-0.1000,1501.0000,-425.0000,857.0000,1497.0000,-455.0000,859.0000,0.0000,-8.5000,-1.3000,1495.0000,-393.0000,861.0000,0.0000,-8.5000,-1.3000,0.0000,-8.5393,-1.3224,0.9982,-0.0244,-0.0541,0.9982,-0.0244,-0.0541,0.9983,-0.0248,-0.0534,-0.0000,3.0607,-1.4205,3, /Windshield  Driver ,42,27,1066.4699,-414.2248,880.2416
46115.0000,3.0000,14.0000,78.0000,0.6000,-11.7000,-0.3000,1500.0000,-425.0000,857.0000,1497.0000,-455.0000,859.0000,0.0000,-8.5000,-1.5000,1495.0000,-393.0000,861.0000,0.0000,-8.5000,-1.5000,0.0000,-8.4574,-1.4557,0.9980,-0.0313,-0.0558,0.9980,-0.0313,-0.0558,0.9979,-0.0305,-0.0566,-0.0000,3.2427,-1.7499,3, /Windshield  Driver ,43,27,1068.4962,-411.8168,881.4591
46116.0000,3.0000,14.0000,78.0000,0.7000,-11.6000,-0.5000,1500.0000,-424.0000,857.0000,1496.0000,-454.0000,859.0000,0.0000,-8.4000,-1.5000,1495.0000,-393.0000,861.0000,0.0000,-8.4000,-1.5000,0.0000,-8.4282,-1.5283,0.9978,-0.0347,-0.0558,0.9978,-0.0347,-0.0558,0.9978,-0.0352,-0.0553,-0.0000,3.1721,-2.0188,3, /Windshield  Driver ,43,27,1067.6887,-408.7612,880.9740
46117.0000,3.0000,14.0000,78.0000,0.7000,-11.7000,-0.5000,1499.0000,-424.0000,857.0000,1496.0000,-454.0000,858.0000,0.0000,-8.5000,-1.5000,1495.0000,-393.0000,861.0000,0.0000,-8.5000,-1.5000,0.0000,-8.4767,-1.4843,0.9978,-0.0347,-0.0558,0.9978,-0.0347,-0.0558,0.9978,-0.0344,-0.0562,-0.0000,3.2236,-1.9747,3, /Windshield  Driver ,43,27,1068.1950,-409.1467,881.2782
46118.0000,3.0000,14.0000,78.0000,0.8000,-11.6000,-0.6000,1498.0000,-424.0000,857.0000,1496.0000,-454.0000,858.0000,0.0000,-8.5000,-1.4000,1495.0000,-392.0000,860.0000,0.0000,-8.5000,-1.4000,0.0000,-8.5492,-1.4124,0.9979,-0.0346,-0.0541,0.9979,-0.0346,-0.0541,0.9980,-0.0349,-0.0532,-0.0000,3.0513,-2.0010,3, /Windshield  Driver ,43,27,1066.1264,-408.9112,880.0353
46119.0000,3.0000,14.0000,78.0000,0.7000,-11.6000,-0.7000,1498.0000,-423.0000,856.0000,1495.0000,-454.0000,858.0000,0.0000,-8.7000,-1.4000,1495.0000,-392.0000,860.0000,0.0000,-8.7000,-1.4000,0.0000,-8.6714,-1.3858,0.9981,-0.0364,-0.0506,0.9981,-0.0364,-0.0506,0.9980,-0.0361,-0.0511,-0.0000,2.9293,-2.0724,3, /Windshield  Driver ,43,28,1063.1792,-407.2659,878.2644
46120.0000,3.0000,14.0000,78.0000,0.7000,-11.7000,-0.9000,1498.0000,-423.0000,856.0000,1495.0000,-453.0000,858.0000,0.0000,-8.8000,-1.4000,1494.0000,-392.0000,860.0000,0.0000,-8.8000,-1.4000,0.0000,-8.7871,-1.3965,0.9979,-0.0398,-0.0506,0.9979,-0.0398,-0.0506,0.9979,-0.0397,-0.0508,-0.0000,2.9139,-2.2790,3, /Windshield  Driver ,43,28,1063.0048,-405.6888,878.1595
46121.0000,3.0000,14.0000,78.0000,0.8000,-11.8000,-1.2000,1497.0000,-422.0000,856.0000,1495.0000,-453.0000,858.0000,0.0000,-8.9000,-1.4000,1494.0000,-391.0000,860.0000,0.0000,-8.9000,-1.4000,0.0000,-8.9151,-1.4447,0.9977,-0.0449,-0.0506,0.9977,-0.0449,-0.0506,0.9977,-0.0457,-0.0504,-0.0000,2.8868,-2.6209,3, /Windshield  Driver ,44,28,1062.6190,-402.1164,877.9278
46122.0000,3.0000,14.0000,78.0000,0.9000,-11.8000,-1.4000,1497.0000,-422.0000,856.0000,1494.0000,-452.0000,858.0000,0.0000,-9.0000,-1.5000,1494.0000,-391.0000,860.0000,0.0000,-9.0000,-1.5000,0.0000,-8.9840,-1.5441,0.9975,-0.0500,-0.0489,0.9975,-0.0500,-0.0489,0.9975,-0.0508,-0.0492,-0.0000,2.8186,-2.9161,3, /Windshield  Driver ,44,28,1061.8282,-399.8322,877.4526
46123.0000,3.0000,14.0000,78.0000,0.9000,-11.7000,-1.5000,1497.0000,-421.0000,856.0000,1494.0000,-452.0000,858.0000,0.0000,-9.0000,-1.6000,1493.0000,-390.0000,860.0000,0.0000,-9.0000,-1.6000,0.0000,-8.9503,-1.6380,0.9975,-0.0535,-0.0472,0.9975,-0.0535,-0.0472,0.9974,-0.0542,-0.0480,-0.0000,2.7527,-3.1085,3, /Windshield  Driver ,44,28,1061.0600,-397.3253,876.9910
46124.0000,3.0000,26.0000,64.0000,0.9000,-11.8000,-1.5000,1497.0000,-421.0000,856.0000,1493.0000,-451.0000,858.0000,0.0000,-8.9000,-1.7000,1493.0000,-390.0000,860.0000,0.0000,-8.9000,-1.7000,0.0000,-8.8990,-1.7198,0.9972,-0.0552,-0.0506,0.9972,-0.0552,-0.0506,0.9972,-0.0556,-0.0507,-0.0000,2.9040,-3.1900,3, /Windshield  Driver ,44,28,1062.8359,-396.8028,878.0581
46125.0000,3.0000,32.0000,56.0000,1.0000,-11.8000,-1.6000,1496.0000,-421.0000,856.0000,1493.0000,-451.0000,858.0000,0.0000,-8.9000,-1.8000,1493.0000,-390.0000,860.0000,0.0000,-8.9000,-1.8000,0.0000,-8.8663,-1.7580,0.9970,-0.0587,-0.0507,0.9970,-0.0587,-0.0507,0.9970,-0.0579,-0.0512,-0.0000,2.9371,-3.3263,3, /Windshield  Driver ,44,28,1063.1482,-395.8427,878.2457
46126.0000,3.0000,35.0000,54.0000,1.1000,-11.8000,-1.7000,1496.0000,-420.0000,856.0000,1493.0000,-451.0000,857.0000,0.0000,-8.9000,-1.8000,1492.0000,-390.0000,859.0000,0.0000,-8.9000,-1.8000,0.0000,-8.8783,-1.7706,0.9969,-0.0604,-0.0507,0.9969,-0.0604,-0.0507,0.9969,-0.0599,-0.0510,-0.0000,2.9256,-3.4369,3, /Windshield  Driver ,45,28,1063.0179,-393.9965,878.1675
46127.0000,3.0000,36.0000,53.0000,1.1000,-11.9000,-1.7000,1496.0000,-420.0000,856.0000,1493.0000,-451.0000,857.0000,0.0000,-8.9000,-1.7000,1492.0000,-390.0000,859.0000,0.0000,-8.9000,-1.7000,0.0000,-8.8805,-1.7340,0.9969,-0.0586,-0.0524,0.9969,-0.0586,-0.0524,0.9969,-0.0592,-0.0527,-0.0000,3.0233,-3.3998,3, /Windshield  Driver ,45,27,1064.1513,-394.3452,878.8484
46128.0000,3.0000,37.0000,53.0000,1.1000,-12.0000,-1.5000,1496.0000,-420.0000,855.0000,1493.0000,-451.0000,857.0000,0.0000,-8.9000,-1.6000,1492.0000,-390.0000,859.0000,0.0000,-8.9000,-1.6000,0.0000,-8.8561,-1.6303,0.9971,-0.0535,-0.0541,0.9971,-0.0535,-0.0541,0.9970,-0.0540,-0.0549,-0.0000,3.1468,-3.0998,3, /Windshield  Driver ,44,27,1064.0420,-396.6077,878.7828
46129.0000,3.0000,38.0000,53.0000,1.2000,-12.1000,-1.4000,1496.0000,-420.0000,855.0000,1493.0000,-451.0000,857.0000,0.0000,-8.8000,-1.6000,1491.0000,-390.0000,859.0000,0.0000,-8.8000,-1.6000,0.0000,-8.7842,-1.5558,0.9970,-0.0517,-0.0576,0.9970,-0.0517,-0.0576,0.9970,-0.0510,-0.0579,-0.0000,3.3184,-2.9270,3, /Windshield  Driver ,44,27,1066.0080,-398.0144,879.9641
46130.0000,3.0000,38.0000,53.0000,1.3000,-12.3000,-1.4000,1496.0000,-421.0000,855.0000,1493.0000,-452.0000,857.0000,0.0000,-8.7000,-1.5000,1491.0000,-390.0000,859.0000,0.0000,-8.7000,-1.5000,0.0000,-8.6980,-1.4956,0.9968,-0.0500,-0.0628,0.9968,-0.0500,-0.0628,0.9968,-0.0499,-0.0629,-0.0000,3.6046,-2.8662,3, /Windshield  Driver ,44,26,1069.2570,-399.6348,881.9163
46131.0000,3.0000,39.0000,53.0000,1.5000,-12.4000,-1.5000,1496.0000,-421.0000,855.0000,1492.0000,-452.0000,856.0000,0.0000,-8.6000,-1.4000,1491.0000,-391.0000,859.0000,0.0000,-8.6000,-1.4000,0.0000,-8.6329,-1.4453,0.9965,-0.0499,-0.0663,0.9965,-0.0499,-0.0663,0.9965,-0.0507,-0.0658,-0.0000,3.7699,-2.9135,3, /Windshield  Driver ,44,26,1071.1157,-399.3760,883.0331
46132.0000,3.0000,39.0000,53.0000,1.6000,-12.5000,-1.4000,1496.0000,-421.0000,855.0000,1492.0000,-452.0000,856.0000,0.0000,-8.6000,-1.4000,1491.0000,-391.0000,859.0000,0.0000,-8.6000,-1.4000,0.0000,-8.5889,-1.3520,0.9965,-0.0482,-0.0681,0.9965,-0.0482,-0.0681,0.9965,-0.0474,-0.0683,-0.0000,3.9136,-2.7220,3, /Windshield  Driver ,44,26,1072.7092,-400.8753,883.9906
46133.0000,3.0000,40.0000,53.0000,1.6000,-12.5000,-1.2000,1496.0000,-421.0000,856.0000,1492.0000,-452.0000,856.0000,0.0000,-8.6000,-1.2000,1491.0000,-391.0000,859.0000,0.0000,-8.6000,-1.2000,0.0000,-8.5952,-1.2235,0.9968,-0.0413,-0.0680,0.9968,-0.0413,-0.0680,0.9968,-0.0417,-0.0681,-0.0000,3.9066,-2.3977,3, /Windshield  Driver ,44,26,1074.1156,-403.3345,884.8356
46134.0000,3.0000,41.0000,53.0000,1.6000,-12.5000,-1.0000,1496.0000,-421.0000,855.0000,1492.0000,-452.0000,856.0000,0.0000,-8.7000,-1.1000,1491.0000,-391.0000,859.0000,0.0000,-8.7000,-1.1000,0.0000,-8.6632,-1.1266,0.9971,-0.0362,-0.0663,0.9971,-0.0362,-0.0663,0.9971,-0.0366,-0.0669,-0.0000,3.8381,-2.1050,3, /Windshield  Driver ,43,26,1071.8503,-405.4097,883.4745
46135.0000,3.0000,41.0000,54.0000,1.6000,-12.5000,-1.0000,1496.0000,-421.0000,855.0000,1492.0000,-452.0000,856.0000,0.0000,-8.8000,-1.1000,1491.0000,-391.0000,859.0000,0.0000,-8.8000,-1.1000,0.0000,-8.7629,-1.0788,0.9973,-0.0362,-0.0646,0.9973,-0.0362,-0.0646,0.9972,-0.0358,-0.0652,-0.0000,3.7384,-2.0571,3, /Windshield  Driver ,43,26,1070.7360,-405.7248,882.8050
46136.0000,3.0000,42.0000,54.0000,1.7000,-12.6000,-1.1000,1495.0000,-421.0000,855.0000,1492.0000,-452.0000,856.0000,0.0000,-8.8000,-1.0000,1491.0000,-391.0000,858.0000,0.0000,-8.8000,-1.0000,0.0000,-8.7842,-1.0415,0.9971,-0.0361,-0.0663,0.9971,-0.0361,-0.0663,0.9971,-0.0369,-0.0666,-0.0000,3.8174,-2.1174,3, /Windshield  Driver ,43,26,1071.5197,-405.3427,883.2759
46137.0000,3.0000,42.0000,54.0000,1.7000,-12.7000,-1.1000,1495.0000,-421.0000,855.0000,1492.0000,-452.0000,856.0000,0.0000,-8.7000,-1.0000,1491.0000,-391.0000,858.0000,0.0000,-8.7000,-1.0000,0.0000,-8.7405,-0.9797,0.9969,-0.0361,-0.0698,0.9969,-0.0361,-0.0698,0.9970,-0.0358,-0.0691,-0.0000,3.9611,-2.0554,3, /Windshield  Driver ,43,26,1073.1110,-405.8590,884.2320
46138.0000,3.0000,42.0000,54.0000,1.7000,-12.8000,-1.1000,1495.0000,-421.0000,855.0000,1493.0000,-452.0000,856.0000,0.0000,-8.7000,-0.9000,1491.0000,-390.0000,858.0000,0.0000,-8.7000,-0.9000,0.0000,-8.7081,-0.9281,0.9968,-0.0344,-0.0715,0.9968,-0.0344,-0.0715,0.9968,-0.0349,-0.0714,-0.0000,4.0935,-2.0035,3, /Windshield  Driver ,43,26,1074.5676,-406.2922,885.1073
46139.0000,3.0000,42.0000,53.0000,1.7000,-12.7000,-1.1000,1495.0000,-421.0000,854.0000,1493.0000,-452.0000,856.0000,0.0000,-8.7000,-0.9000,1491.0000,-390.0000,859.0000,0.0000,-8.7000,-0.9000,0.0000,-8.6980,-0.9354,0.9970,-0.0344,-0.0698,0.9970,-0.0344,-0.0698,0.9969,-0.0350,-0.0698,-0.0000,4.0035,-2.0111,3, /Windshield  Driver ,43,26,1072.0878,-406.1496,883.6172
46140.0000,3.0000,42.0000,53.0000,1.7000,-12.5000,-1.2000,1495.0000,-421.0000,855.0000,1493.0000,-452.0000,857.0000,0.0000,-8.7000,-1.0000,1492.0000,-390.0000,859.0000,0.0000,-8.7000,-1.0000,0.0000,-8.7071,-1.0130,0.9971,-0.0379,-0.0663,0.9971,-0.0379,-0.0663,0.9971,-0.0381,-0.0662,-0.0000,3.7947,-2.1871,3, /Windshield  Driver ,43,26,1071.2692,-404.8171,883.1254
46141.0000,3.0000,42.0000,53.0000,1.7000,-12.5000,-1.4000,1495.0000,-421.0000,855.0000,1494.0000,-452.0000,857.0000,0.0000,-8.7000,-1.1000,1492.0000,-390.0000,859.0000,0.0000,-8.7000,-1.1000,0.0000,-8.7074,-1.1160,0.9969,-0.0430,-0.0663,0.9969,-0.0430,-0.0663,0.9969,-0.0433,-0.0662,-0.0000,3.7951,-2.4858,3, /Windshield  Driver ,44,26,1071.2824,-402.6052,883.1333
46142.0000,3.0000,42.0000,52.0000,1.7000,-12.3000,-1.6000,1495.0000,-421.0000,855.0000,1494.0000,-452.0000,857.0000,0.0000,-8.7000,-1.1000,1493.0000,-390.0000,859.0000,0.0000,-8.7000,-1.1000,0.0000,-8.6667,-1.1206,0.9969,-0.0464,-0.0628,0.9969,-0.0464,-0.0628,0.9969,-0.0468,-0.0634,-0.0000,3.6366,-2.6870,3, /Windshield  Driver ,44,26,1069.5163,-401.0312,882.0721
46143.0000,3.0000,43.0000,52.0000,1.7000,-12.0000,-1.6000,1496.0000,-421.0000,856.0000,1495.0000,-452.0000,857.0000,0.0000,-8.6000,-1.1000,1493.0000,-390.0000,860.0000,0.0000,-8.6000,-1.1000,0.0000,-8.5811,-1.0626,0.9972,-0.0465,-0.0594,0.9972,-0.0465,-0.0594,0.9972,-0.0458,-0.0597,-0.0000,3.4221,-2.6304,3, /Windshield  Driver ,44,27,1068.6959,-401.3688,881.5792
46144.0000,3.0000,43.0000,52.0000,1.8000,-11.8000,-1.6000,1497.0000,-421.0000,856.0000,1495.0000,-452.0000,858.0000,0.0000,-8.4000,-1.0000,1494.0000,-390.0000,860.0000,0.0000,-8.4000,-1.0000,0.0000,-8.4441,-0.9738,0.9972,-0.0447,-0.0594,0.9972,-0.0447,-0.0594,0.9973,-0.0443,-0.0586,-0.0000,3.3591,-2.5427,3, /Windshield  Driver ,44,27,1068.0670,-401.9521,881.2012
46145.0000,3.0000,43.0000,53.0000,1.7000,-11.5000,-1.5000,1498.0000,-421.0000,857.0000,1496.0000,-452.0000,858.0000,0.0000,-8.3000,-0.9000,1495.0000,-391.0000,860.0000,0.0000,-8.3000,-0.9000,0.0000,-8.3135,-0.8810,0.9976,-0.0413,-0.0559,0.9976,-0.0413,-0.0559,0.9976,-0.0410,-0.0556,-0.0000,3.1893,-2.3531,3, /Windshield  Driver ,44,27,1067.7253,-403.3188,880.9960
46146.0000,3.0000,43.0000,53.0000,1.8000,-11.3000,-1.4000,1499.0000,-421.0000,857.0000,1496.0000,-452.0000,859.0000,0.0000,-8.2000,-0.8000,1495.0000,-391.0000,861.0000,0.0000,-8.2000,-0.8000,0.0000,-8.2410,-0.8417,0.9978,-0.0379,-0.0541,0.9978,-0.0379,-0.0541,0.9978,-0.0386,-0.0534,-0.0000,3.0614,-2.2165,3, /Windshield  Driver ,43,27,1066.3303,-404.2534,880.1577
46147.0000,3.0000,43.0000,54.0000,1.8000,-11.0000,-1.4000,1500.0000,-421.0000,858.0000,1497.0000,-452.0000,859.0000,0.0000,-8.2000,-0.9000,1496.0000,-391.0000,861.0000,0.0000,-8.2000,-0.9000,0.0000,-8.2205,-0.8876,0.9980,-0.0397,-0.0489,0.9980,-0.0397,-0.0489,0.9980,-0.0394,-0.0485,-0.0000,2.7819,-2.2634,3, /Windshield  Driver ,44,27,1064.6854,-403.7941,879.1694
46148.0000,3.0000,43.0000,54.0000,1.8000,-10.8000,-1.5000,1500.0000,-421.0000,858.0000,1498.0000,-452.0000,860.0000,0.0000,-8.2000,-1.0000,1497.0000,-391.0000,862.0000,0.0000,-8.2000,-1.0000,0.0000,-8.2269,-0.9814,0.9980,-0.0431,-0.0454,0.9980,-0.0431,-0.0454,0.9981,-0.0428,-0.0449,-0.0000,2.5758,-2.4563,3, /Windshield  Driver ,44,28,1062.2582,-402.2225,877.7110
46149.0000,3.0000,43.0000,55.0000,1.8000,-10.6000,-1.5000,1501.0000,-421.0000,858.0000,1498.0000,-452.0000,860.0000,0.0000,-8.2000,-1.0000,1497.0000,-391.0000,862.0000,0.0000,-8.2000,-1.0000,0.0000,-8.1978,-1.0234,0.9982,-0.0432,-0.0419,0.9982,-0.0432,-0.0419,0.9982,-0.0436,-0.0420,-0.0000,2.4050,-2.4991,3, /Windshield  Driver ,44,28,1060.2879,-401.7654,876.5271
46150.0000,3.0000,43.0000,54.0000,1.8000,-10.4000,-1.4000,1502.0000,-421.0000,858.0000,1499.0000,-452.0000,860.0000,0.0000,-8.2000,-1.0000,1498.0000,-391.0000,862.0000,0.0000,-8.2000,-1.0000,0.0000,-8.1634,-0.9939,0.9984,-0.0415,-0.0384,0.9984,-0.0415,-0.0384,0.9984,-0.0414,-0.0391,-0.0000,2.2390,-2.3719,3, /Windshield  Driver ,44,28,1058.3470,-402.6232,875.3609
