f_frame_counter_left_camera,MRA2_ORG_CAN_S_Gaze_ROI,MRA2_ORG_MS_S_Gaze_ROI_X_Raw,MRA2_ORG_MS_S_Gaze_ROI_Y_Raw,MRA2_TARGET_NAME,MRA2_CALC_roi_idx_h,MRA2_CALC_roi_name_h,MRA2_CALC_roi_X,MRA2_CALC_roi_Y,CVT_CALC_roi_idx_h,CVT_CALC_roi_name_h,CVT_CALC_roi_X,CVT_CALC_roi_Y
46349.0000,3.0000,43.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,33.0000,1.0000,   /Display    Driver   ,17,1
46350.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,30.0000,1.0000,   /Display    Driver   ,16,2
46351.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,29.0000,1.0000,   /Display    Driver   ,16,2
46352.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,28.0000,1.0000,   /Display    Driver   ,17,2
46353.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,28.0000,1.0000,   /Display    Driver   ,16,4
46354.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,27.0000,1.0000,   /Display    Driver   ,16,4
46355.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,27.0000,1.0000,   /Display    Driver   ,16,2
46356.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,27.0000,1.0000,   /Display    Driver   ,15,3
46357.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,27.0000,1.0000,   /Display    Driver   ,15,3
46358.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,27.0000,1.0000,   /Display    Driver   ,13,3
46359.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,28.0000,1.0000,   /Display    Driver   ,14,2
46360.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,28.0000,1.0000,   /Display    Driver   ,14,2
46361.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,28.0000,1.0000,   /Display    Driver   ,16,2
46362.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,28.0000,1.0000,   /Display    Driver   ,16,4
46363.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,28.0000,1.0000,   /Display    Driver   ,17,4
46364.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,28.0000,1.0000,   /Display    Driver   ,17,5
46365.0000,3.0000,44.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,28.0000,1.0000,   /Display    Driver   ,18,3
46366.0000,3.0000,44.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,28.0000,1.0000,   /Display    Driver   ,18,5
46367.0000,3.0000,44.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,28.0000,1.0000,   /Display    Driver   ,19,4
46368.0000,3.0000,44.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,28.0000,1.0000,   /Display    Driver   ,18,5
46369.0000,3.0000,43.0000,55.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,28.0000,1.0000,   /Display    Driver   ,18,4
46370.0000,3.0000,44.0000,57.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,27.0000,1.0000,   /Display    Driver   ,18,5
46371.0000,3.0000,44.0000,57.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,27.0000,1.0000,   /Display    Driver   ,19,4
46372.0000,3.0000,43.0000,69.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,27.0000,1.0000,   /Display    Driver   ,17,3
46373.0000,3.0000,43.0000,66.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,27.0000,1.0000,   /Display    Driver   ,18,2
46374.0000,3.0000,43.0000,61.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,27.0000,1.0000,   /Display    Driver   ,18,0
46375.0000,3.0000,43.0000,54.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,27.0000,1.0000,   /Display    Driver   ,18,2
46376.0000,3.0000,44.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,27.0000,1.0000,   /Display    Driver   ,18,2
46377.0000,3.0000,43.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,27.0000,1.0000,   /Display    Driver   ,18,1
46378.0000,3.0000,43.0000,46.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,27.0000,1.0000,   /Display    Driver   ,18,5
46379.0000,3.0000,43.0000,45.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,27.0000,1.0000,   /Display    Driver   ,18,7
46380.0000,3.0000,43.0000,46.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,27.0000,1.0000,   /Display    Driver   ,18,9
46381.0000,3.0000,43.0000,46.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,27.0000,1.0000,   /Display    Driver   ,18,8
46382.0000,3.0000,43.0000,46.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,27.0000,1.0000,   /Display    Driver   ,18,8
46383.0000,3.0000,43.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,27.0000,1.0000,   /Display    Driver   ,18,4
46384.0000,3.0000,43.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,27.0000,1.0000,   /Display    Driver   ,18,3
46385.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,27.0000,1.0000,   /Display    Driver   ,18,0
46386.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,27.0000,1.0000,   /Display    Driver   ,18,0
46387.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,27.0000,13.0000,   /Offroad    Front    Interior   ,14,3
46388.0000,3.0000,44.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,27.0000,1.0000,   /Display    Driver   ,15,0
46389.0000,3.0000,44.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,28.0000,13.0000,   /Offroad    Front    Interior   ,13,1
46390.0000,3.0000,44.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,28.0000,13.0000,   /Offroad    Front    Interior   ,13,2
46391.0000,3.0000,44.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,29.0000,13.0000,   /Offroad    Front    Interior   ,13,1
46392.0000,3.0000,44.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,29.0000,13.0000,   /Offroad    Front    Interior   ,13,1
46393.0000,3.0000,44.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,29.0000,13.0000,   /Offroad    Front    Interior   ,13,0
46394.0000,3.0000,44.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,29.0000,13.0000,   /Offroad    Front    Interior   ,12,0
46395.0000,3.0000,44.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,30.0000,3.0000,   /Windshield    Driver   ,21,97
46396.0000,3.0000,44.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,30.0000,13.0000,   /Offroad    Front    Interior   ,12,0
46397.0000,3.0000,44.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,30.0000,13.0000,   /Offroad    Front    Interior   ,12,0
46398.0000,3.0000,43.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,30.0000,13.0000,   /Offroad    Front    Interior   ,12,0
46399.0000,3.0000,43.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,30.0000,3.0000,   /Windshield    Driver   ,20,99
46400.0000,3.0000,43.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,30.0000,13.0000,   /Offroad    Front    Interior   ,11,0
46401.0000,3.0000,44.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,30.0000,3.0000,   /Windshield    Driver   ,19,98
46402.0000,3.0000,44.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,30.0000,13.0000,   /Offroad    Front    Interior   ,11,0
46403.0000,3.0000,44.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,30.0000,13.0000,   /Offroad    Front    Interior   ,11,0
46404.0000,3.0000,44.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,30.0000,13.0000,   /Offroad    Front    Interior   ,11,1
46405.0000,3.0000,44.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,30.0000,13.0000,   /Offroad    Front    Interior   ,11,1
46406.0000,3.0000,44.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,30.0000,13.0000,   /Offroad    Front    Interior   ,12,1
46407.0000,3.0000,44.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,31.0000,13.0000,   /Offroad    Front    Interior   ,12,1
46408.0000,3.0000,44.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,31.0000,13.0000,   /Offroad    Front    Interior   ,12,1
46409.0000,3.0000,44.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,31.0000,13.0000,   /Offroad    Front    Interior   ,12,1
46410.0000,3.0000,44.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,31.0000,13.0000,   /Offroad    Front    Interior   ,13,1
46411.0000,3.0000,44.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,31.0000,13.0000,   /Offroad    Front    Interior   ,13,1
46412.0000,3.0000,44.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,31.0000,13.0000,   /Offroad    Front    Interior   ,13,1
46413.0000,3.0000,43.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,32.0000,13.0000,   /Offroad    Front    Interior   ,12,1
46414.0000,3.0000,43.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,31.0000,13.0000,   /Offroad    Front    Interior   ,12,1
46415.0000,3.0000,43.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,31.0000,13.0000,   /Offroad    Front    Interior   ,13,1
46416.0000,3.0000,42.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,31.0000,13.0000,   /Offroad    Front    Interior   ,12,2
46417.0000,3.0000,42.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,31.0000,13.0000,   /Offroad    Front    Interior   ,13,2
46418.0000,3.0000,41.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,31.0000,13.0000,   /Offroad    Front    Interior   ,13,2
46419.0000,3.0000,41.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,31.0000,13.0000,   /Offroad    Front    Interior   ,13,1
46420.0000,3.0000,41.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,31.0000,13.0000,   /Offroad    Front    Interior   ,13,1
46421.0000,3.0000,41.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,30.0000,13.0000,   /Offroad    Front    Interior   ,13,1
46422.0000,3.0000,41.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,31.0000,13.0000,   /Offroad    Front    Interior   ,13,1
46423.0000,3.0000,41.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,31.0000,13.0000,   /Offroad    Front    Interior   ,12,1
46424.0000,3.0000,41.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,30.0000,13.0000,   /Offroad    Front    Interior   ,12,1
46425.0000,3.0000,41.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,30.0000,13.0000,   /Offroad    Front    Interior   ,12,1
46426.0000,3.0000,41.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,30.0000,13.0000,   /Offroad    Front    Interior   ,12,1
46427.0000,3.0000,41.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,31.0000,13.0000,   /Offroad    Front    Interior   ,12,1
46428.0000,3.0000,41.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,31.0000,13.0000,   /Offroad    Front    Interior   ,12,2
46429.0000,3.0000,41.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,31.0000,13.0000,   /Offroad    Front    Interior   ,12,2
46430.0000,3.0000,41.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,31.0000,13.0000,   /Offroad    Front    Interior   ,12,2
46431.0000,3.0000,41.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,32.0000,13.0000,   /Offroad    Front    Interior   ,12,1
46432.0000,3.0000,41.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,31.0000,13.0000,   /Offroad    Front    Interior   ,12,1
46433.0000,3.0000,42.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,31.0000,13.0000,   /Offroad    Front    Interior   ,12,1
46434.0000,3.0000,42.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,32.0000,13.0000,   /Offroad    Front    Interior   ,12,1
46435.0000,3.0000,42.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,32.0000,13.0000,   /Offroad    Front    Interior   ,12,2
46436.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,32.0000,13.0000,   /Offroad    Front    Interior   ,11,2
46437.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,32.0000,13.0000,   /Offroad    Front    Interior   ,12,2
46438.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,31.0000,13.0000,   /Offroad    Front    Interior   ,12,3
46439.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,31.0000,1.0000,   /Display    Driver   ,12,0
46440.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,31.0000,1.0000,   /Display    Driver   ,11,1
46441.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,31.0000,1.0000,   /Display    Driver   ,12,2
46442.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,30.0000,1.0000,   /Display    Driver   ,13,4
46443.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,30.0000,1.0000,   /Display    Driver   ,12,9
46444.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,30.0000,1.0000,   /Display    Driver   ,12,8
46445.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,33.0000,1.0000,   /Display    Driver   ,9,12
46446.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,34.0000,1.0000,   /Display    Driver   ,10,9
46447.0000,3.0000,43.0000,52.0000, Windshield  Driver ,,,,,1.0000,   /Display    Driver   ,9,7
46448.0000,3.0000,43.0000,51.0000, Windshield  Driver ,,,,,1.0000,   /Display    Driver   ,9,9
46449.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,45.0000,1.0000,   /Display    Driver   ,10,16
46450.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,46.0000,1.0000,   /Display    Driver   ,11,15
46451.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,44.0000,1.0000,   /Display    Driver   ,12,19
46452.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,40.0000,1.0000,   /Display    Driver   ,13,16
46453.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,35.0000,1.0000,   /Display    Driver   ,14,15
46454.0000,3.0000,43.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,33.0000,1.0000,   /Display    Driver   ,14,15
46455.0000,3.0000,43.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,31.0000,1.0000,   /Display    Driver   ,15,15
46456.0000,3.0000,44.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,31.0000,1.0000,   /Display    Driver   ,18,11
46457.0000,3.0000,44.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,31.0000,1.0000,   /Display    Driver   ,20,14
46458.0000,3.0000,44.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,31.0000,1.0000,   /Display    Driver   ,19,11
46459.0000,3.0000,44.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,30.0000,1.0000,   /Display    Driver   ,20,10
46460.0000,3.0000,44.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,31.0000,1.0000,   /Display    Driver   ,20,9
46461.0000,3.0000,44.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,31.0000,1.0000,   /Display    Driver   ,20,10
46462.0000,3.0000,44.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,30.0000,1.0000,   /Display    Driver   ,21,11
46463.0000,3.0000,44.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,30.0000,1.0000,   /Display    Driver   ,21,13
46464.0000,3.0000,44.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,30.0000,1.0000,   /Display    Driver   ,22,12
46465.0000,3.0000,44.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,30.0000,1.0000,   /Display    Driver   ,22,13
46466.0000,3.0000,44.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,30.0000,1.0000,   /Display    Driver   ,22,16
46467.0000,3.0000,44.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,30.0000,1.0000,   /Display    Driver   ,22,17
46468.0000,3.0000,44.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,30.0000,1.0000,   /Display    Driver   ,22,18
46469.0000,3.0000,44.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,30.0000,1.0000,   /Display    Driver   ,22,19
46470.0000,3.0000,44.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,30.0000,1.0000,   /Display    Driver   ,23,16
46471.0000,3.0000,44.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,30.0000,1.0000,   /Display    Driver   ,23,14
46472.0000,3.0000,45.0000,55.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,30.0000,1.0000,   /Display    Driver   ,22,11
46473.0000,3.0000,46.0000,70.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,30.0000,1.0000,   /Display    Driver   ,23,13
46474.0000,3.0000,46.0000,70.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,30.0000,1.0000,   /Display    Driver   ,23,10
46475.0000,3.0000,46.0000,70.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,30.0000,1.0000,   /Display    Driver   ,22,8
46476.0000,3.0000,46.0000,70.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,30.0000,1.0000,   /Display    Driver   ,22,5
46477.0000,3.0000,46.0000,70.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,30.0000,1.0000,   /Display    Driver   ,22,6
46478.0000,3.0000,45.0000,65.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,31.0000,1.0000,   /Display    Driver   ,21,4
46479.0000,3.0000,45.0000,58.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,31.0000,1.0000,   /Display    Driver   ,20,6
46480.0000,3.0000,44.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,31.0000,1.0000,   /Display    Driver   ,20,4
46481.0000,3.0000,44.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,31.0000,1.0000,   /Display    Driver   ,19,5
46482.0000,3.0000,44.0000,45.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,31.0000,1.0000,   /Display    Driver   ,19,4
46483.0000,3.0000,44.0000,44.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,31.0000,1.0000,   /Display    Driver   ,19,5
46484.0000,3.0000,43.0000,44.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,32.0000,1.0000,   /Display    Driver   ,19,5
